time,mag,place
2020-06-23T01:39:49.740Z,2.69,"17km SSE of Lone Pine, CA"
2020-06-23T01:26:07.997Z,2.5,"65km W of Tonopah, Nevada"
2020-06-23T01:25:20.105Z,2.8,"57km WNW of Tonopah, Nevada"
2020-06-23T00:44:42.450Z,2.88,"17km SSE of Lone Pine, CA"
2020-06-23T00:33:57.560Z,2.95,"18km SSE of Lone Pine, CA"
2020-06-23T00:30:52.730Z,3.82,"17km SSE of Lone Pine, CA"
2020-06-23T00:26:46.470Z,3.26,"16km SSE of Lone Pine, CA"
2020-06-23T00:25:46.390Z,4.65,"17km SSE of Lone Pine, CA"
2020-06-23T00:25:30.977Z,2.6,"2 km NNW of Oxford, Kansas"
2020-06-22T23:45:45.574Z,2.8,"21 km WNW of Stanley, Idaho"
2020-06-22T21:47:59.909Z,3.7,"15km WNW of Blackwell, Oklahoma"
2020-06-22T19:57:19.000Z,2.87,"12km SSE of Medford, Oklahoma"
2020-06-22T19:30:37.937Z,3.3,"63km W of Tonopah, Nevada"
2020-06-22T16:29:14.470Z,2.6,"29km SE of Bodie, CA"
2020-06-22T16:19:06.746Z,2.5,"66km W of Tonopah, Nevada"
2020-06-22T14:36:36.677Z,2.8,"40 km NW of Stanley, Idaho"
2020-06-22T12:18:43.786Z,2.7,"55km WNW of Tonopah, Nevada"
2020-06-22T09:18:58.193Z,3.6,"55km WNW of Tonopah, Nevada"
2020-06-22T08:51:25.535Z,2.5,"60km SE of Hawthorne, Nevada"
2020-06-22T06:56:02.283Z,3,"55km WNW of Tonopah, Nevada"
2020-06-22T06:08:35.310Z,2.81,"36km WNW of Green River, Wyoming"
2020-06-22T05:52:17.986Z,2.9,"41km WNW of Tonopah, Nevada"
2020-06-22T04:27:29.420Z,2.51,"21km SE of Santa Cruz Is. (E end), CA"
2020-06-22T04:04:28.060Z,3,"67km SE of Hawthorne, Nevada"
2020-06-22T03:16:06.915Z,2.5,"64km SE of Hawthorne, Nevada"
2020-06-22T02:21:52.824Z,3.5,"11 km SW of Stanley, Idaho"
2020-06-22T01:39:32.514Z,2.8,"62km W of Tonopah, Nevada"
2020-06-21T23:51:15.945Z,2.6,"30 km SSE of Mina, Nevada"
2020-06-21T21:59:50.034Z,2.5,"13 km E of Fernley, Nevada"
2020-06-21T21:01:14.506Z,2.6,"14 km E of Fernley, Nevada"
2020-06-21T20:51:08.848Z,2.8,"15km E of Fernley, Nevada"
2020-06-21T19:53:50.310Z,2.76,"6km WNW of The Geysers, CA"
2020-06-21T19:09:33.120Z,2.7,"14km E of Fernley, Nevada"
2020-06-21T17:13:28.280Z,2.8,"4km N of Round Valley, CA"
2020-06-21T14:37:38.298Z,3.1,"47km WNW of Tonopah, Nevada"
2020-06-21T14:05:59.968Z,3,"27 km NW of Stanley, Idaho"
2020-06-21T09:11:21.860Z,2.89,"16km N of Yucca Valley, CA"
2020-06-21T09:05:43.170Z,2.7,"32 km NW of Stanley, Idaho"
2020-06-21T04:44:23.920Z,2.57,"37km WNW of Petrolia, CA"
2020-06-21T03:37:19.513Z,2.5,"65km W of Tonopah, Nevada"
2020-06-21T03:27:35.048Z,2.6,"25 km NW of Stanley, Idaho"
2020-06-21T03:15:41.689Z,4.2,"8km NW of Perry, Oklahoma"
2020-06-21T02:59:57.081Z,3.3,"54km WNW of Tonopah, Nevada"
2020-06-21T02:01:21.674Z,3.5,"57km WNW of Tonopah, Nevada"
2020-06-21T01:57:20.980Z,2.7,"8km ESE of Redway, CA"
2020-06-21T01:30:41.367Z,2.5,"44 km NW of Stanley, Idaho"
2020-06-20T21:51:24.300Z,2.78,"30km SE of Bodie, CA"
2020-06-20T19:39:27.490Z,2.73,"17km NW of Parkfield, CA"
2020-06-20T18:55:22.342Z,3.2,"22 km ESE of Wright, Wyoming"
2020-06-20T16:39:56.650Z,2.6,"55km WNW of Tonopah, Nevada"
2020-06-20T16:38:28.851Z,3.2,"63km W of Tonopah, Nevada"
2020-06-20T14:32:07.440Z,2.54,"27km W of Petrolia, CA"
2020-06-20T12:28:41.719Z,3.3,"50km WNW of Tonopah, Nevada"
2020-06-20T11:24:27.447Z,4.1,"50km WNW of Tonopah, Nevada"
2020-06-20T10:20:29.285Z,2.7,"12 km NW of Stanley, Idaho"
2020-06-20T09:02:29.220Z,2.93,"3km W of Bombay Beach, CA"
2020-06-20T08:04:10.742Z,3.3,"16 km NW of Stanley, Idaho"
2020-06-20T08:03:20.287Z,3.3,"12 km NW of Stanley, Idaho"
2020-06-20T06:28:10.430Z,2.66,"15km WNW of Petrolia, CA"
2020-06-20T03:55:27.590Z,3.2,"50km WNW of Tonopah, Nevada"
2020-06-20T03:49:55.963Z,4.2,"52km WNW of Tonopah, Nevada"
2020-06-19T23:25:07.381Z,4,"52km WNW of Tonopah, Nevada"
2020-06-19T21:54:37.865Z,3.5,"27 km SSE of Wright, Wyoming"
2020-06-19T21:28:00.162Z,2.8,"53km WNW of Tonopah, Nevada"
2020-06-19T20:42:21.454Z,4.9,"49km WNW of Tonopah, Nevada"
2020-06-19T16:07:08.661Z,3,"67km W of Tonopah, Nevada"
2020-06-19T12:54:16.570Z,2.54,"14km SSW of Searles Valley, CA"
2020-06-19T10:43:38.768Z,3.3,"52km WNW of Tonopah, Nevada"
2020-06-19T10:26:43.704Z,4.3,"46km WNW of Tonopah, Nevada"
2020-06-19T10:17:08.411Z,2.7,"15 km W of Stanley, Idaho"
2020-06-19T07:40:59.270Z,2.7,"62km W of Tonopah, Nevada"
2020-06-19T03:05:38.600Z,2.94,"12km SE of Mammoth Lakes, CA"
2020-06-19T00:38:20.814Z,2.5,"26 km NW of Stanley, Idaho"
2020-06-19T00:25:00.523Z,2.7,"59km WNW of Tonopah, Nevada"
2020-06-18T21:37:17.640Z,2.76,"23km N of Ridgecrest, CA"
2020-06-18T19:14:27.630Z,2.61,"3km SSW of Anderson Springs, CA"
2020-06-18T18:38:13.869Z,3.04,"9km WNW of Prague, Oklahoma"
2020-06-18T18:14:25.200Z,2.9,"14km SSW of Searles Valley, CA"
2020-06-18T18:09:46.949Z,3.1,"25 km NW of Stanley, Idaho"
2020-06-18T15:07:51.947Z,2.7,"67km W of Tonopah, Nevada"
2020-06-18T11:23:14.606Z,2.5,"53km WNW of Tonopah, Nevada"
2020-06-18T09:32:35.170Z,2.57,"21km SE of Santa Cruz Is. (E end), CA"
2020-06-18T06:02:26.496Z,2.9,"26 km NW of Stanley, Idaho"
2020-06-18T03:45:47.642Z,2.6,"55km WNW of Tonopah, Nevada"
2020-06-18T03:44:59.331Z,3.3,"54km WNW of Tonopah, Nevada"
2020-06-18T02:31:53.319Z,2.7,"12 km W of Stanley, Idaho"
2020-06-18T00:35:11.810Z,3.18,"20km NW of Ojai, CA"
2020-06-17T20:38:45.994Z,2.9,"55km WNW of Tonopah, Nevada"
2020-06-17T20:38:45.730Z,2.6,"35 km SE of Mina, Nevada"
2020-06-17T20:32:03.570Z,2.91,"25km S of Bodfish, CA"
2020-06-17T17:35:02.600Z,3.36,"8km NE of Alum Rock, CA"
2020-06-17T14:01:35.659Z,2.51,"9km NW of Perry, Oklahoma"
2020-06-17T10:22:24.910Z,2.8,"65km W of Tonopah, Nevada"
2020-06-17T08:57:26.619Z,2.7,"32 km NW of Stanley, Idaho"
2020-06-17T07:59:39.588Z,3.9,"26 km NW of Stanley, Idaho"
2020-06-17T05:49:26.872Z,2.8,"24 km NW of Stanley, Idaho"
2020-06-17T04:55:59.944Z,2.6,"66km W of Tonopah, Nevada"
2020-06-17T03:43:22.510Z,2.7,"58 km S of Whites City, New Mexico"
2020-06-17T03:31:14.002Z,2.5,"55km WNW of Tonopah, Nevada"
2020-06-17T02:49:36.491Z,2.8,"67km W of Tonopah, Nevada"
2020-06-17T01:48:48.862Z,2.5,"55km WNW of Tonopah, Nevada"
2020-06-16T20:56:24.478Z,2.9,"14 km SSE of Wright, Wyoming"
2020-06-16T16:58:26.060Z,2.64,"8km WNW of Cobb, CA"
2020-06-16T16:57:53.630Z,2.59,"8km W of Cobb, CA"
2020-06-16T12:33:24.440Z,2.88,"23km SSW of Alva, Oklahoma"
2020-06-16T12:28:22.649Z,2.96,"22km SSW of Alva, Oklahoma"
2020-06-16T11:17:31.440Z,2.57,"18km SSW of Lompoc, CA"
2020-06-16T07:59:54.540Z,2.78,"22km NNW of Lopez Point, CA"
2020-06-16T05:58:22.780Z,3.8,"13km E of Coso Junction, CA"
2020-06-16T05:55:20.473Z,2.7,"58km W of Tonopah, Nevada"
2020-06-15T19:37:53.220Z,3,"60km WNW of Tonopah, Nevada"
2020-06-15T16:57:37.366Z,2.9,"66km SE of Hawthorne, Nevada"
2020-06-15T14:34:01.320Z,2.8,"17 km NW of Stanley, Idaho"
2020-06-15T11:44:22.910Z,2.78,"19km S of Greenville, Missouri"
2020-06-15T11:00:28.428Z,2.5,"65km SE of Hawthorne, Nevada"
2020-06-15T10:32:38.980Z,2.93,"28km SE of Bodie, CA"
2020-06-15T09:12:36.718Z,3.5,"66km SE of Hawthorne, Nevada"
2020-06-15T08:13:07.013Z,2.6,"25 km NW of Stanley, Idaho"
2020-06-15T02:38:36.685Z,2.6,"15 km WSW of Stanley, Idaho"
2020-06-15T01:32:35.662Z,3,"65km W of Tonopah, Nevada"
2020-06-15T00:27:56.985Z,3.2,"64km W of Tonopah, Nevada"
2020-06-14T22:52:49.059Z,2.5,"63km WNW of Tonopah, Nevada"
2020-06-14T12:11:37.617Z,4.2,"10 km NW of Stanley, Idaho"
2020-06-14T10:26:22.640Z,2.8,"18km ENE of West Yellowstone, Montana"
2020-06-13T18:22:30.671Z,2.6,"69km SE of Hawthorne, Nevada"
2020-06-13T18:16:22.970Z,2.95,"21km SW of Smith Valley, NV"
2020-06-13T13:03:02.579Z,3.1,"58km W of Tonopah, Nevada"
2020-06-13T11:59:13.193Z,3,"60km SE of Hawthorne, Nevada"
2020-06-13T11:48:26.708Z,3,"60km SE of Hawthorne, Nevada"
2020-06-13T11:33:19.821Z,3.6,"61km SE of Hawthorne, Nevada"
2020-06-13T10:38:29.061Z,2.6,"67km W of Tonopah, Nevada"
2020-06-13T06:45:06.930Z,3.14,"19km ESE of Little Lake, CA"
2020-06-13T06:38:04.776Z,2.7,"62km WNW of Tonopah, Nevada"
2020-06-13T05:57:11.827Z,3.4,"46km WNW of Tonopah, Nevada"
2020-06-13T05:44:10.427Z,2.5,"25 km NW of Stanley, Idaho"
2020-06-13T05:05:37.987Z,2.6,"15 km SW of Stanley, Idaho"
2020-06-13T00:31:55.781Z,2.6,"57km WNW of Tonopah, Nevada"
2020-06-12T17:16:43.490Z,3.1,Minnesota
2020-06-12T15:34:34.144Z,2.6,"53km WNW of Tonopah, Nevada"
2020-06-12T13:35:52.079Z,2.5,"51km WNW of Tonopah, Nevada"
2020-06-12T11:32:33.133Z,2.8,"43 km NNW of Stanley, Idaho"
2020-06-12T06:26:54.370Z,2.6,"49 km NW of Toyah, Texas"
2020-06-12T06:19:39.040Z,2.62,"28km WNW of Buttonwillow, CA"
2020-06-12T05:41:02.785Z,2.6,"17 km WSW of Stanley, Idaho"
2020-06-12T04:21:26.183Z,3.1,"68km SE of Hawthorne, Nevada"
2020-06-12T03:28:30.948Z,3.1,"15 km SW of Stanley, Idaho"
2020-06-11T19:22:20.121Z,3.4,Wyoming
2020-06-11T19:12:32.144Z,2.8,"20 km N of Gillette, Wyoming"
2020-06-11T17:31:00.060Z,2.5,"14 km WNW of Stanley, Idaho"
2020-06-11T17:08:39.791Z,3.3,"64km W of Tonopah, Nevada"
2020-06-11T17:05:04.510Z,2.75,"15km NW of Truckee, CA"
2020-06-11T16:10:32.520Z,2.51,"21km W of Marietta, Oklahoma"
2020-06-11T13:25:21.778Z,2.5,"31 km ENE of Alamo, New Mexico"
2020-06-11T12:42:42.646Z,2.6,"57km WNW of Tonopah, Nevada"
2020-06-11T11:56:07.437Z,2.6,"53km WNW of Tonopah, Nevada"
2020-06-11T11:53:39.530Z,2.9,"47km WNW of Tonopah, Nevada"
2020-06-11T11:14:09.333Z,2.6,"15 km SW of Stanley, Idaho"
2020-06-11T10:31:35.477Z,2.5,"65km W of Tonopah, Nevada"
2020-06-11T09:23:18.916Z,2.8,"65km SE of Hawthorne, Nevada"
2020-06-11T08:36:56.277Z,2.7,"66km W of Tonopah, Nevada"
2020-06-11T08:22:57.067Z,3.3,"50km WNW of Tonopah, Nevada"
2020-06-11T08:22:53.440Z,3.3,"49km WNW of Tonopah, Nevada"
2020-06-11T07:15:56.301Z,2.9,"47 km NW of Toyah, Texas"
2020-06-11T06:27:02.580Z,2.68,"21km S of Port Hueneme, CA"
2020-06-11T06:12:16.263Z,2.5,"11 km NW of Stanley, Idaho"
2020-06-11T06:06:38.026Z,3.2,"56km WNW of Tonopah, Nevada"
2020-06-11T06:06:24.117Z,2.8,"45km WNW of Tonopah, Nevada"
2020-06-11T05:32:52.205Z,2.5,"67km SE of Hawthorne, Nevada"
2020-06-11T05:10:46.837Z,2.7,"67km SE of Hawthorne, Nevada"
2020-06-11T04:14:12.590Z,3.62,"23km ESE of Little Lake, CA"
2020-06-11T03:39:31.330Z,2.59,"2km WSW of Anderson Springs, CA"
2020-06-11T03:11:05.400Z,2.76,"7km SSW of Cabazon, CA"
2020-06-11T02:54:49.810Z,2.53,"23km NNE of Okeene, Oklahoma"
2020-06-11T00:04:12.050Z,3.4,"63km W of Tonopah, Nevada"
2020-06-10T23:03:18.268Z,3.4,"59km WNW of Tonopah, Nevada"
2020-06-10T22:09:05.752Z,3.1,"57km WNW of Tonopah, Nevada"
2020-06-10T20:55:10.105Z,2.5,"4 km NNE of Stanley, Idaho"
2020-06-10T16:48:56.165Z,2.5,"64km SE of Hawthorne, Nevada"
2020-06-10T15:24:23.380Z,2.5,"10 km NW of Goldsmith, Texas"
2020-06-10T14:55:10.173Z,2.8,"5 km WNW of Tsaile, Arizona"
2020-06-10T14:30:59.021Z,2.8,"13 km WNW of Stanley, Idaho"
2020-06-10T13:25:46.400Z,3.27,"8km SW of Tres Pinos, CA"
2020-06-10T13:19:28.930Z,2.63,"4km WSW of Banning, CA"
2020-06-10T09:04:42.256Z,2.7,"11 km NW of Stanley, Idaho"
2020-06-10T08:40:19.120Z,2.62,"21km E of Ocotillo, CA"
2020-06-10T08:22:41.647Z,2.9,"11 km NW of Stanley, Idaho"
2020-06-10T07:53:07.225Z,2.6,"14 km NW of Stanley, Idaho"
2020-06-10T07:47:09.967Z,2.5,"36 km NW of Stanley, Idaho"
2020-06-10T04:34:49.628Z,3.2,"47km WNW of Tonopah, Nevada"
2020-06-09T22:40:13.916Z,3.4,"57km WNW of Tonopah, Nevada"
2020-06-09T22:00:20.872Z,2.5,"57 km NW of Toyah, Texas"
2020-06-09T16:23:11.432Z,2.5,"13 km NW of Stanley, Idaho"
2020-06-09T15:44:09.033Z,2.5,"10 km NNW of Stanley, Idaho"
2020-06-09T15:08:01.283Z,2.5,"64km SE of Hawthorne, Nevada"
2020-06-09T14:49:01.315Z,3,"9 km WNW of Stanley, Idaho"
2020-06-09T13:54:02.540Z,4.2,"11 km NW of Stanley, Idaho"
2020-06-09T13:38:54.522Z,4.2,"48km WNW of Tonopah, Nevada"
2020-06-09T13:32:02.500Z,2.65,"2km E of Berkeley, CA"
2020-06-09T10:03:27.853Z,2.7,"57km WNW of Tonopah, Nevada"
2020-06-09T06:13:18.600Z,3.26,"46km SW of Primo Tapia, B.C., MX"
2020-06-09T01:53:17.631Z,3.2,"7 km N of Stanley, Idaho"
2020-06-08T22:57:54.785Z,2.9,"65km SE of Hawthorne, Nevada"
2020-06-08T21:58:18.910Z,2.9,"66km W of Tonopah, Nevada"
2020-06-08T18:17:31.976Z,2.8,"67km SE of Hawthorne, Nevada"
2020-06-08T17:38:53.159Z,2.6,"38 km NNW of Stanley, Idaho"
2020-06-08T15:31:40.369Z,2.51,"8km S of Hennessey, Oklahoma"
2020-06-08T14:58:25.102Z,2.6,"49km WNW of Tonopah, Nevada"
2020-06-08T12:19:12.521Z,2.6,"47km WNW of Tonopah, Nevada"
2020-06-08T09:00:45.990Z,2.89,"30km SE of Bodie, CA"
2020-06-08T08:22:49.986Z,3.6,"65km W of Tonopah, Nevada"
2020-06-08T07:50:13.610Z,2.5,"5km NNE of Lake Henshaw, CA"
2020-06-08T04:15:05.770Z,4.29,"14km S of Searles Valley, CA"
2020-06-08T03:41:05.039Z,2.9,"54km WNW of Tonopah, Nevada"
2020-06-08T03:35:17.358Z,2.8,"51km WNW of Tonopah, Nevada"
2020-06-08T03:24:05.884Z,4.8,"50km WNW of Tonopah, Nevada"
2020-06-08T02:23:05.444Z,2.5,"60km W of Tonopah, Nevada"
2020-06-08T00:39:27.118Z,2.5,"50km WNW of Tonopah, Nevada"
2020-06-08T00:20:35.601Z,2.8,"67km W of Tonopah, Nevada"
2020-06-07T23:52:21.650Z,2.8,"46km WNW of Tonopah, Nevada"
2020-06-07T23:05:26.345Z,2.5,"37 km SE of Mina, Nevada"
2020-06-07T21:26:44.490Z,2.75,"24km NNE of Okeene, Oklahoma"
2020-06-07T20:18:56.176Z,3.2,"52km WNW of Tonopah, Nevada"
2020-06-07T20:07:15.047Z,2.5,"28 km SSE of Mina, Nevada"
2020-06-07T17:22:21.950Z,2.59,"2km SE of Lake Henshaw, CA"
2020-06-07T13:39:22.046Z,2.5,"36 km SE of Mina, Nevada"
2020-06-07T13:13:24.570Z,3.4,"29km SE of Bodie, CA"
2020-06-07T12:58:04.212Z,2.6,"29 km SSE of Mina, Nevada"
2020-06-07T11:10:29.156Z,2.6,"56km WNW of Tonopah, Nevada"
2020-06-07T10:35:28.645Z,2.8,Texas Panhandle region
2020-06-07T09:23:25.517Z,3.5,"68km W of Tonopah, Nevada"
2020-06-07T08:56:17.368Z,3.8,"38km NNW of Elko, Nevada"
2020-06-07T07:04:23.951Z,2.6,"20 km SW of Daniel, Wyoming"
2020-06-07T06:16:57.272Z,2.9,"54km WNW of Tonopah, Nevada"
2020-06-07T06:12:12.860Z,2.5,"27 km S of Mina, Nevada"
2020-06-07T03:42:04.120Z,3.49,"12km NNW of Coso Junction, CA"
2020-06-07T02:22:55.640Z,2.68,"14km S of Mammoth Lakes, CA"
2020-06-07T01:50:59.320Z,3.26,"12km E of Ocotillo Wells, CA"
2020-06-07T01:47:07.530Z,3.2,"56km WNW of Tonopah, Nevada"
2020-06-07T00:03:06.373Z,2.8,"14 km SW of Stanley, Idaho"
2020-06-06T19:55:37.617Z,2.6,"14 km NW of Stanley, Idaho"
2020-06-06T19:34:36.258Z,2.7,"63km W of Tonopah, Nevada"
2020-06-06T19:11:43.221Z,2.8,"6 km WNW of Lincoln, Montana"
2020-06-06T18:17:31.485Z,2.7,"14 km SW of Stanley, Idaho"
2020-06-06T15:24:42.060Z,2.5,"58km WNW of Tonopah, Nevada"
2020-06-06T15:24:26.500Z,2.5,"62km W of Tonopah, Nevada"
2020-06-06T14:40:36.953Z,2.8,"8 km N of Stanley, Idaho"
2020-06-06T13:40:03.367Z,2.8,"30 km SSE of Mina, Nevada"
2020-06-06T12:56:41.570Z,2.6,"65km SE of Hawthorne, Nevada"
2020-06-06T12:21:03.220Z,2.78,"15km NW of Laytonville, CA"
2020-06-06T12:08:11.140Z,2.6,"47km WNW of Tonopah, Nevada"
2020-06-06T12:00:20.196Z,2.9,"21 km WNW of Stanley, Idaho"
2020-06-06T11:20:12.330Z,2.5,"66km SE of Hawthorne, Nevada"
2020-06-06T10:13:04.385Z,3.8,"48km WNW of Tonopah, Nevada"
2020-06-06T09:01:08.970Z,2.5,"52km WNW of Tonopah, Nevada"
2020-06-06T07:49:51.447Z,2.5,"17 km WSW of Stanley, Idaho"
2020-06-06T07:35:58.380Z,2.8,"27 km SSE of Mina, Nevada"
2020-06-06T06:31:49.614Z,2.6,"5 km NW of New River, Arizona"
2020-06-06T05:44:33.720Z,2.71,"22km SW of Ocotillo Wells, CA"
2020-06-06T05:41:19.645Z,3.5,"64km W of Tonopah, Nevada"
2020-06-06T02:28:14.899Z,4.1,"50km WNW of Tonopah, Nevada"
2020-06-06T01:58:00.759Z,2.5,"14 km NW of Stanley, Idaho"
2020-06-06T01:19:02.590Z,2.81,"32km NE of West Yellowstone, Montana"
2020-06-06T00:16:27.031Z,2.6,"17 km NW of Midland, Texas"
2020-06-05T23:49:38.307Z,2.6,"52 km WNW of Toyah, Texas"
2020-06-05T23:09:19.630Z,3.16,"6km E of Interlaken, CA"
2020-06-05T22:35:37.100Z,2.5,"23 km WNW of Stanley, Idaho"
2020-06-05T22:30:11.542Z,2.8,"48km WNW of Tonopah, Nevada"
2020-06-05T22:20:02.700Z,2.78,"12km NNW of Coso Junction, CA"
2020-06-05T20:35:44.170Z,2.5,"6km WNW of The Geysers, CA"
2020-06-05T19:31:47.778Z,2.6,"59km W of Tonopah, Nevada"
2020-06-05T19:31:47.464Z,2.5,"31 km SE of Mina, Nevada"
2020-06-05T18:36:43.505Z,3.8,"34 km NNW of Stanley, Idaho"
2020-06-05T17:48:03.862Z,3.3,"64km SE of Hawthorne, Nevada"
2020-06-05T16:39:07.227Z,3.5,"48km WNW of Tonopah, Nevada"
2020-06-05T15:56:02.691Z,2.8,"64km SE of Hawthorne, Nevada"
2020-06-05T14:55:37.081Z,2.6,"57km WNW of Tonopah, Nevada"
2020-06-05T14:12:25.689Z,2.5,"11 km NW of Stanley, Idaho"
2020-06-05T13:13:11.495Z,2.7,"65km SE of Hawthorne, Nevada"
2020-06-05T11:07:58.590Z,2.5,"12km NNW of Coso Junction, CA"
2020-06-05T06:19:57.184Z,2.6,"26 km NW of Stanley, Idaho"
2020-06-05T05:15:44.080Z,2.5,"27 km NW of Stanley, Idaho"
2020-06-05T02:41:39.504Z,3.2,western Texas
2020-06-05T01:05:45.795Z,2.7,"8 km WSW of Woodbine, Kansas"
2020-06-04T19:23:16.350Z,2.63,"23km NW of Alder Springs, CA"
2020-06-04T18:23:09.050Z,2.9,"12 km NNE of Stanley, Idaho"
2020-06-04T17:56:04.839Z,3.2,"60km WNW of Tonopah, Nevada"
2020-06-04T17:43:04.304Z,2.8,"12 km NW of Stanley, Idaho"
2020-06-04T16:40:23.751Z,2.5,"42 km NW of Stanley, Idaho"
2020-06-04T16:23:49.740Z,2.56,"21km WSW of El Centro, CA"
2020-06-04T13:55:22.708Z,2.5,"68km SE of Hawthorne, Nevada"
2020-06-04T10:27:28.650Z,3.64,"14km S of Searles Valley, CA"
2020-06-04T09:38:11.498Z,2.6,"26 km NW of Stanley, Idaho"
2020-06-04T08:47:16.490Z,2.6,"17km S of Searles Valley, CA"
2020-06-04T07:15:19.462Z,2.9,"20 km WNW of Stanley, Idaho"
2020-06-04T06:57:32.406Z,2.6,"64km SE of Hawthorne, Nevada"
2020-06-04T04:37:46.510Z,3.54,"18km S of Trona, CA"
2020-06-04T03:47:35.700Z,3.1,"15km S of Searles Valley, CA"
2020-06-04T03:39:11.440Z,2.95,"19km S of Trona, CA"
2020-06-04T03:32:45.750Z,2.53,"14km SSW of Searles Valley, CA"
2020-06-04T02:43:57.790Z,3.26,"16km S of Trona, CA"
2020-06-04T02:27:54.610Z,4.16,"12km NNW of Coso Junction, CA"
2020-06-04T02:15:27.910Z,2.57,"17km S of Trona, CA"
2020-06-04T02:07:26.600Z,3.22,"18km S of Trona, CA"
2020-06-04T02:04:00.090Z,3.01,"16km S of Searles Valley, CA"
2020-06-04T01:52:45.900Z,3.28,"16km S of Searles Valley, CA"
2020-06-04T01:42:35.760Z,2.56,"14km SSW of Trona, CA"
2020-06-04T01:42:17.350Z,2.71,"17km S of Trona, CA"
2020-06-04T01:35:57.650Z,2.64,"18km S of Trona, CA"
2020-06-04T01:32:11.140Z,5.53,"17km S of Searles Valley, CA"
2020-06-04T00:51:23.350Z,2.99,"30km SE of Bodie, CA"
2020-06-04T00:49:05.739Z,3.6,"68km SE of Hawthorne, Nevada"
2020-06-04T00:04:02.841Z,2.6,"55km W of Tonopah, Nevada"
2020-06-03T23:41:12.005Z,2.5,"52km WNW of Tonopah, Nevada"
2020-06-03T23:13:45.070Z,3.44,"12km NNW of Coso Junction, CA"
2020-06-03T23:02:49.816Z,2.5,"65km W of Tonopah, Nevada"
2020-06-03T23:00:27.260Z,3.41,"10km NW of Perry, Oklahoma"
2020-06-03T22:24:51.087Z,3.7,"11 km NNW of Stanley, Idaho"
2020-06-03T20:03:07.470Z,2.5,"54km WNW of Tonopah, Nevada"
2020-06-03T17:28:58.668Z,3.1,"59km WNW of Tonopah, Nevada"
2020-06-03T16:46:54.857Z,2.8,"15 km WSW of Stanley, Idaho"
2020-06-03T16:35:22.211Z,2.9,"64km SE of Hawthorne, Nevada"
2020-06-03T16:32:46.872Z,2.6,"65km W of Tonopah, Nevada"
2020-06-03T16:03:56.686Z,3,"5 km SSW of Colstrip, Montana"
2020-06-03T15:34:37.640Z,2.54,"12km NNW of Coso Junction, CA"
2020-06-03T15:33:36.840Z,3.11,"12km NNW of Coso Junction, CA"
2020-06-03T15:28:51.616Z,2.5,"25 km NW of Stanley, Idaho"
2020-06-03T09:12:08.654Z,2.7,"58km WNW of Tonopah, Nevada"
2020-06-03T08:24:57.489Z,2.5,"12 km NNE of Stanley, Idaho"
2020-06-03T06:07:33.250Z,2.53,"3km W of Cobb, CA"
2020-06-03T04:36:23.390Z,3.91,"40km NNW of Barstow, CA"
2020-06-03T00:55:18.430Z,2.7,"55km WNW of Tonopah, Nevada"
2020-06-03T00:42:42.880Z,2.52,"29km SE of Bodie, CA"
2020-06-02T23:28:55.020Z,2.67,"6km NNE of Los Alamos, CA"
2020-06-02T22:06:33.672Z,2.7,"63km W of Tonopah, Nevada"
2020-06-02T21:46:41.173Z,3.1,"21 km WNW of Auburn, Wyoming"
2020-06-02T21:19:25.040Z,2.94,"15km SSE of Tres Pinos, CA"
2020-06-02T21:05:48.523Z,2.5,"14 km NW of Stanley, Idaho"
2020-06-02T20:34:49.263Z,2.5,"47km WNW of Tonopah, Nevada"
2020-06-02T18:47:55.156Z,2.6,"23 km WNW of Stanley, Idaho"
2020-06-02T18:36:27.062Z,3.3,"13 km NW of Stanley, Idaho"
2020-06-02T18:34:59.450Z,2.9,"12 km WNW of Stanley, Idaho"
2020-06-02T17:59:59.934Z,2.5,"11 km NW of Stanley, Idaho"
2020-06-02T17:24:15.176Z,2.7,"11 km WNW of Stanley, Idaho"
2020-06-02T16:15:10.170Z,2.5,"57km WNW of Tonopah, Nevada"
2020-06-02T16:11:33.650Z,2.5,"35 km NW of Stanley, Idaho"
2020-06-02T15:14:47.760Z,2.64,"17km ESE of Little Lake, CA"
2020-06-02T14:56:24.464Z,3.2,"22 km NNE of Wright, Wyoming"
2020-06-02T14:07:53.027Z,2.5,"66km WNW of Tonopah, Nevada"
2020-06-02T13:07:48.307Z,3,"67km W of Tonopah, Nevada"
2020-06-02T08:36:23.168Z,3,"68km SE of Hawthorne, Nevada"
2020-06-02T05:39:31.450Z,2.81,"14km WNW of Calipatria, CA"
2020-06-02T04:25:42.987Z,2.7,"16 km WNW of Stanley, Idaho"
2020-06-02T02:01:27.927Z,3.4,"64km SE of Hawthorne, Nevada"
2020-06-02T02:00:58.300Z,2.7,"64km SE of Hawthorne, Nevada"
2020-06-02T01:07:13.287Z,2.6,"41 km NNW of Stanley, Idaho"
2020-06-02T00:47:34.149Z,3,"52km WNW of Tonopah, Nevada"
2020-06-01T22:56:32.787Z,2.6,"68km SE of Hawthorne, Nevada"
2020-06-01T22:39:26.703Z,2.6,"63km SE of Hawthorne, Nevada"
2020-06-01T11:48:58.717Z,2.9,"56km WNW of Tonopah, Nevada"
2020-06-01T10:45:36.727Z,3.2,"10 km ESE of Gardendale, Texas"
